Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
1747	13360123	n/a	0	0	E1	N	0	01000000010	556	350	30.3	2.72	8.01	65532	556	n/a	17988	556	n/a	1408	556	n/a	2500	556	n/a	
1748	13360125	n/a	0	0	E1	N	0	01000000010	602	246	25.7	2.17	3.94	43356	602	n/a	29952	602	n/a	2280	600	n/a	2700	600	n/a	
1749	13360156	n/a	0	0	E1	N	0	01000000010	652	348	27.3	2.69	6.53	65532	652	n/a	65532	626	n/a	7276	622	n/a	9096	614	n/a	
1750	13360165	n/a	0	0	E1	N	0	10000000000	166	34.8	3.52	0.29	0.51	30840	166	n/a	4832	166	n/a	388	162	n/a	504	166	n/a	
1751	13360184	n/a	0	0	E1	N	0	01000000010	498	202	23.5	1.96	3.42	56988	498	n/a	29080	498	n/a	2268	494	n/a	2884	492	n/a	
1752	13360257	n/a	0	0	E1	N	0	01000000010	402	112	11.4	0.99	1.84	28184	402	n/a	13936	402	n/a	1092	400	n/a	1424	398	n/a	
1753	13360275	n/a	0	0	E1	N	0	01000000010	376	188	19.2	1.62	3.52	65532	376	n/a	21692	372	n/a	1816	358	n/a	2844	354	n/a	
1754	13360326	n/a	0	0	E1	N	0	01000000010	784	521	33.3	3.27	12.8	65532	784	n/a	59052	784	n/a	4728	782	n/a	8660	782	n/a	
1755	13360334	n/a	0	0	E1	N	0	00000000000	140	15.0	0.29	0.04	0.07	11120	140	n/a	528	140	n/a	64	110	n/a	140	118	n/a	
1756	13360344	n/a	0	0	E1	N	0	01000000010	476	321	31.0	2.68	6.10	65532	476	n/a	35316	470	n/a	2752	458	n/a	3288	462	n/a	
1757	13360363	n/a	0	0	E1	N	0	01000000010	754	455	40.0	3.89	11.5	65532	754	n/a	65532	728	n/a	6524	702	n/a	8080	738	n/a	
1758	13360366	n/a	0	0	E1	N	0	01000000000	494	104	4.29	0.44	1.74	22084	494	n/a	5032	494	n/a	452	482	n/a	688	486	n/a	
1759	13360380	n/a	0	0	E1	N	0	01000000010	760	153	22.2	1.88	3.13	25724	760	n/a	22568	738	n/a	1768	676	n/a	2240	730	n/a	
1760	13360387	n/a	0	0	E1	N	0	01000000010	680	420	35.2	3.13	8.16	65532	680	n/a	29696	670	n/a	2316	666	n/a	2840	668	n/a	
1761	13360492	n/a	0	0	E1	N	0	01000000010	1060	593	27.5	2.77	10.2	65532	1060	n/a	23376	1060	n/a	1820	1060	n/a	2464	1060	n/a	
1762	13360509	n/a	0	0	E1	N	0	01000000000	706	273	8.27	1.08	7.79	48052	706	n/a	4108	700	n/a	376	696	n/a	1948	704	n/a	
1763	13360531	n/a	0	0	E1	N	0	01000000010	512	301	35.4	2.97	6.53	65532	512	n/a	44900	488	n/a	3460	478	n/a	4396	472	n/a	
1764	13360556	n/a	0	0	E1	N	0	01000000010	872	454	33.5	3.08	9.63	65532	872	n/a	28312	872	n/a	2160	866	n/a	2612	862	n/a	
1765	13360564	n/a	0	0	E1	N	0	01000000010	792	470	38.2	3.50	10.6	60156	792	n/a	65532	754	n/a	5480	756	n/a	6320	758	n/a	
1766	13360567	n/a	0	0	E1	N	0	00000000000	108	19.9	0.58	0.07	0.11	19564	108	n/a	1572	108	n/a	168	106	n/a	280	106	n/a	
1767	13360606	n/a	0	0	E1	N	0	01000000010	934	586	47.9	4.17	10.9	65532	934	n/a	42828	896	n/a	3316	880	n/a	4092	904	n/a	
1768	13360627	n/a	0	0	E1	N	0	01000000010	742	458	37.7	3.46	10.8	65532	742	n/a	33536	720	n/a	2716	698	n/a	4476	718	n/a	
1769	13360671	n/a	0	0	E1	N	0	01000000010	932	464	48.5	4.13	8.84	61672	932	n/a	64536	932	n/a	4980	924	n/a	5440	930	n/a	
1770	13360681	n/a	0	0	E1	N	0	01000000010	838	415	31.5	3.08	10.9	65532	838	n/a	21368	788	n/a	1780	768	n/a	5828	790	n/a	
1771	13360691	n/a	0	0	E1	N	0	01000000010	600	273	21.7	1.85	3.72	48444	600	n/a	26588	600	n/a	2052	594	n/a	2556	596	n/a	
1772	13360721	n/a	0	0	E1	N	0	01001000010	874	535	39.0	3.76	13.5	65532	874	n/a	64652	874	n/a	5120	866	n/a	6380	866	n/a	
1773	13360721	n/a	0	0	E1	N	0	01000000010	890	479	28.7	2.57	8.13	58268	890	n/a	25452	888	n/a	1976	870	n/a	2672	880	n/a	
1774	13360771	n/a	0	0	E1	N	0	01000000010	916	520	32.5	2.96	8.29	65532	916	n/a	26944	916	n/a	2128	906	n/a	2732	904	n/a	
1775	13360791	n/a	0	0	E1	N	0	01000000010	310	183	26.9	2.17	3.50	65532	310	n/a	28812	308	n/a	2296	304	n/a	2652	304	n/a	
1776	13360819	n/a	0	0	E1	N	0	01000000010	936	617	36.5	3.45	10.3	65532	936	n/a	65532	936	n/a	5340	924	n/a	7992	934	n/a	
1777	13360825	n/a	0	0	E1	N	0	00000000000	110	11.4	0.11	0.01	0.04	11896	110	n/a	316	110	n/a	36	78	n/a	84	90	n/a	
1778	13360845	n/a	0	0	E1	N	0	01000000010	860	501	26.2	2.63	9.55	65532	860	n/a	14428	860	n/a	1156	850	n/a	1592	848	n/a	
1779	13360876	n/a	0	0	E1	N	0	01000000010	896	565	31.4	3.02	10.2	65532	896	n/a	26964	896	n/a	2080	890	n/a	2748	894	n/a	
1780	13360932	n/a	0	0	E1	N	0	01000000010	926	594	44.1	3.98	11.9	65532	926	n/a	38292	874	n/a	3040	860	n/a	3840	898	n/a	
1781	13360974	n/a	0	0	E1	N	0	01000000010	820	458	31.9	2.86	8.04	65532	820	n/a	30220	790	n/a	2428	780	n/a	3384	802	n/a	
1782	13361006	n/a	0	0	E1	N	0	01000000010	886	598	46.8	4.25	11.9	65532	886	n/a	44992	844	n/a	3480	850	n/a	4536	854	n/a	
1783	13361016	n/a	0	0	E1	N	0	01000000010	914	472	27.9	2.65	10.1	62832	914	n/a	31524	870	n/a	2456	854	n/a	3624	880	n/a	
1784	13361106	n/a	0	0	E1	N	0	01000000010	718	486	45.0	4.07	12.2	65532	718	n/a	45804	718	n/a	3700	714	n/a	4408	718	n/a	
1785	13361119	n/a	0	0	E1	N	0	01001000010	1036	656	38.8	3.84	16.4	65532	1036	n/a	32268	970	n/a	2504	958	n/a	3972	998	n/a	
1786	13361135	n/a	0	0	E1	N	0	01000000010	884	347	36.0	3.22	7.93	60308	884	n/a	37316	884	n/a	2920	872	n/a	3772	882	n/a	
1787	13361214	n/a	0	0	E1	N	0	01000000010	952	648	55.7	4.87	12.3	65532	952	n/a	41516	952	n/a	3288	950	n/a	4140	944	n/a	
1788	13361230	n/a	0	0	E1	N	0	01000000010	548	141	20.6	1.65	2.55	37400	548	n/a	28736	542	n/a	2248	500	n/a	2836	508	n/a	
1789	13361237	n/a	0	0	E1	N	0	00000000000	122	43.7	0.34	0.06	0.22	65532	122	n/a	552	122	n/a	100	114	n/a	392	120	n/a	
1790	13361328	n/a	0	0	E1	N	0	00000011000	62	13.8	0.18	0.02	0.05	30472	62	n/a	592	62	n/a	84	56	n/a	192	56	n/a	
1791	13361454	n/a	0	0	E1	N	0	01000000010	922	606	47.5	4.24	11.2	65532	922	n/a	48452	922	n/a	3752	912	n/a	4944	916	n/a	
1792	13361488	n/a	0	0	E1	N	0	01000000010	952	565	25.9	2.50	8.62	65532	952	n/a	22588	952	n/a	1792	938	n/a	2844	946	n/a	
1793	13362050	n/a	0	0	E1	N	0	01000000010	342	199	36.9	3.90	11.7	65532	342	n/a	65532	340	n/a	8256	308	n/a	11148	310	n/a	
1794	13362174	n/a	0	0	E1	N	0	01000000010	596	355	30.1	2.76	7.42	65532	596	n/a	37292	596	n/a	2960	596	n/a	3904	596	n/a	
1795	13362265	n/a	0	0	E1	N	0	00000011000	62	14.7	0.10	0.02	0.08	32440	62	n/a	256	62	n/a	60	54	n/a	232	58	n/a	
1796	13362456	n/a	0	0	E1	N	0	01000000010	876	586	46.6	4.20	12.4	65532	876	n/a	40400	840	n/a	3168	834	n/a	3920	844	n/a	
1797	13362507	n/a	0	0	E1	N	0	00000011000	64	14.7	0.13	0.02	0.06	29696	64	n/a	296	64	n/a	64	54	n/a	176	52	n/a	
1798	13362525	n/a	0	0	E1	N	0	01000000010	948	487	21.8	2.17	7.70	65532	948	n/a	15620	948	n/a	1248	916	n/a	1864	942	n/a	
1799	13362575	n/a	0	0	E1	N	0	00000000000	88	23.8	0.30	0.05	0.14	31072	88	n/a	608	88	n/a	96	86	n/a	232	84	n/a	
1800	13362575	n/a	0	0	E1	N	0	00000011000	68	15.7	0.10	0.02	0.06	29560	68	n/a	224	68	n/a	60	64	n/a	180	66	n/a	
1801	13362713	n/a	0	0	E1	N	0	00000011000	60	14.2	0.24	0.03	0.07	32396	60	n/a	872	58	n/a	108	52	n/a	268	56	n/a	
1802	13362723	n/a	0	0	E1	N	0	01000000010	672	334	30.7	2.65	6.03	58548	672	n/a	59200	648	n/a	4644	636	n/a	5436	644	n/a	
1803	13362828	n/a	0	0	E1	N	0	01000000010	850	516	44.1	4.00	10.5	65532	850	n/a	52556	850	n/a	4172	850	n/a	5784	850	n/a	
1804	13363358	n/a	0	0	E1	N	0	10000000000	188	23.9	0.98	0.10	0.17	12552	188	n/a	1596	188	n/a	136	170	n/a	200	170	n/a	
1805	13364045	n/a	0	0	E1	N	0	00000000000	94	41.1	0.54	0.08	0.30	65532	94	n/a	1136	94	n/a	156	86	n/a	580	90	n/a	
1806	13364290	n/a	0	0	E1	N	0	01000000010	900	540	36.7	3.24	8.66	65532	900	n/a	47464	842	n/a	3804	866	n/a	4448	854	n/a	
1807	13364879	n/a	0	0	E1	N	0	01000000010	866	497	34.4	3.06	8.12	63584	866	n/a	44548	826	n/a	3440	810	n/a	4280	816	n/a	
1808	13365658	n/a	0	0	E1	N	0	01000000010	678	280	29.8	2.46	4.26	50644	678	n/a	27256	666	n/a	2112	660	n/a	2500	654	n/a	
1809	13365939	n/a	0	0	E1	N	0	01000000010	778	467	37.4	3.38	10.1	65532	778	n/a	51888	778	n/a	4048	754	n/a	4792	772	n/a	
1810	13366922	n/a	0	0	E1	N	0	01000000010	868	537	43.7	3.86	12.0	65532	868	n/a	36840	824	n/a	2776	790	n/a	3476	826	n/a	
1811	13368562	n/a	0	0	E1	N	0	00000011000	62	10.1	0.12	0.02	0.05	19596	62	n/a	336	60	n/a	60	52	n/a	152	62	n/a	
1812	13371144	n/a	0	0	E1	N	0	01000000010	682	419	35.2	3.21	9.63	65532	682	n/a	33856	682	n/a	2628	682	n/a	3268	682	n/a	
1813	13372414	n/a	0	0	E1	N	0	00000011000	62	14.7	0.10	0.02	0.06	31888	62	n/a	228	62	n/a	56	54	n/a	136	62	n/a	
1814	13382337	n/a	0	0	E2	N	0	10000000000	172	17.3	0.15	0.02	0.11	11856	172	n/a	160	172	n/a	40	114	n/a	144	160	n/a	
1815	13393777	n/a	0	0	E2	N	0	00000000100	80	4.60	0.20	0.06	1.16	5888	80	n/a	236	80	n/a	96	80	n/a	1364	80	n/a	
1816	13393777	n/a	0	0	E2	N	0	00000000000	410	49.5	1.76	0.41	10.6	14068	410	n/a	588	410	n/a	136	410	n/a	2844	410	n/a	
1817	13412903	n/a	0	0	E3	N	0	01000000010	514	154	17.9	1.38	1.93	65532	514	n/a	10124	514	n/a	784	510	n/a	1188	512	n/a	
1818	13413005	n/a	0	0	E3	N	0	01000000010	862	592	45.1	4.03	11.7	65532	862	n/a	39896	862	n/a	3132	858	n/a	3764	850	n/a	
1819	13413016	n/a	0	0	E3	N	0	01000000010	800	331	31.1	2.54	4.82	50928	800	n/a	34080	766	n/a	2628	760	n/a	2968	790	n/a	
1820	13413024	n/a	0	0	E3	N	0	01000000010	562	194	24.0	1.97	3.33	40508	562	n/a	37284	548	n/a	2888	548	n/a	3220	538	n/a	
1821	13413037	n/a	0	0	E3	N	0	01000000010	710	362	29.3	2.52	6.13	56200	710	n/a	35264	676	n/a	2784	674	n/a	3472	686	n/a	
1822	13413052	n/a	0	0	E3	N	0	01000000010	684	286	28.9	2.43	4.46	53052	684	n/a	42168	684	n/a	3220	676	n/a	4028	680	n/a	
1823	13413073	n/a	0	0	E3	N	0	01000000010	592	288	23.9	2.10	5.07	53360	592	n/a	44768	592	n/a	3528	592	n/a	4372	592	n/a	
1824	13413089	n/a	0	0	E3	N	0	01000000010	708	384	21.6	1.98	5.31	65532	708	n/a	29484	708	n/a	2304	706	n/a	3000	708	n/a	
1825	13413090	n/a	0	0	E3	N	0	01000000010	374	218	30.6	2.70	6.69	65532	374	n/a	34996	370	n/a	2872	360	n/a	5500	368	n/a	
1826	13413108	n/a	0	0	E3	N	0	01000000010	782	420	33.2	2.94	8.64	64496	782	n/a	37396	734	n/a	2920	728	n/a	3592	754	n/a	
1827	13413114	n/a	0	0	E3	N	0	01000000010	818	440	41.9	3.69	9.08	64336	818	n/a	40972	778	n/a	3180	772	n/a	4140	786	n/a	
1828	13413131	n/a	0	0	E3	N	0	01000000010	472	219	30.1	2.49	4.32	65532	472	n/a	46244	462	n/a	3736	458	n/a	4736	470	n/a	
1829	13413135	n/a	0	0	E3	N	0	01000000010	378	226	19.0	1.67	3.93	65532	378	n/a	23060	374	n/a	1800	344	n/a	2804	358	n/a	
1830	13413138	n/a	0	0	E3	N	0	01000000010	656	275	31.2	2.59	4.89	47148	656	n/a	41212	630	n/a	3176	626	n/a	3644	638	n/a	
1831	13413161	n/a	0	0	E3	N	0	01000000010	834	352	30.2	2.49	4.67	45224	834	n/a	36336	802	n/a	2772	766	n/a	3048	794	n/a	
1832	13413166	n/a	0	0	E3	N	0	01000000010	336	175	26.0	2.11	4.07	65532	336	n/a	36632	336	n/a	2760	336	n/a	3820	336	n/a	
1833	13413178	n/a	0	0	E3	N	0	00000000010	90	11.2	10.6	0.85	1.03	15844	90	n/a	17364	90	n/a	1372	90	n/a	1792	90	n/a	
1834	13413178	n/a	0	0	E3	N	0	01000000000	514	203	1.84	0.28	1.66	60788	514	n/a	612	496	n/a	116	482	n/a	644	484	n/a	
1835	13413182	n/a	0	0	E3	N	0	01000000010	782	289	35.6	2.95	5.89	50160	782	n/a	37316	736	n/a	2904	710	n/a	3884	744	n/a	
1836	13413196	n/a	0	0	E3	N	0	01000000010	738	346	27.7	2.24	3.81	65532	738	n/a	14200	724	n/a	1180	682	n/a	2000	690	n/a	
1837	13413204	n/a	0	0	E3	N	0	01000000010	666	332	33.8	2.82	5.73	52028	666	n/a	43656	634	n/a	3400	636	n/a	4248	662	n/a	
1838	13413204	n/a	0	0	E3	N	0	01000000010	834	460	38.9	3.30	7.84	57700	834	n/a	34108	834	n/a	2624	820	n/a	3304	828	n/a	
1839	13413206	n/a	0	0	E3	N	0	01000000010	754	264	32.3	2.67	5.09	49896	754	n/a	42880	754	n/a	3292	728	n/a	3828	752	n/a	
1840	13413212	n/a	0	0	E3	N	0	01000000010	300	178	22.2	1.90	4.02	65532	300	n/a	22824	300	n/a	1856	270	n/a	3064	282	n/a	
1841	13413217	n/a	0	0	E3	N	0	00000000000	88	29.1	0.34	0.04	0.15	46648	88	n/a	676	88	n/a	80	88	n/a	252	78	n/a	
1842	13413219	n/a	0	0	E3	N	0	01000000010	684	332	25.2	2.27	6.04	65532	684	n/a	21820	684	n/a	1704	658	n/a	2672	668	n/a	
1843	13413235	n/a	0	0	E3	N	0	01000000010	492	293	22.3	2.00	4.78	65532	492	n/a	42248	478	n/a	3432	476	n/a	4816	474	n/a	
1844	13413253	n/a	0	0	E3	N	0	01000000010	482	213	23.5	1.98	3.62	62356	482	n/a	26016	482	n/a	2028	478	n/a	2428	478	n/a	
1845	13413254	n/a	0	0	E3	N	0	01000000010	618	231	27.0	2.21	3.97	49116	618	n/a	41740	606	n/a	3236	578	n/a	3880	590	n/a	
1846	13413262	n/a	0	0	E3	N	0	01000000010	1010	358	21.6	2.38	9.36	49796	1010	n/a	18588	978	n/a	1456	976	n/a	1892	978	n/a	
1847	13413301	n/a	0	0	E3	N	0	01000000010	554	208	22.4	1.87	3.65	44588	554	n/a	28360	546	n/a	2192	522	n/a	2816	524	n/a	
1848	13413326	n/a	0	0	E3	N	0	01000000010	650	331	24.3	2.08	4.58	60056	650	n/a	39004	650	n/a	3048	632	n/a	4048	648	n/a	
1849	13413330	n/a	0	0	E3	N	0	01000000010	1216	513	33.3	3.12	9.67	65532	1216	n/a	20556	1216	n/a	1592	1202	n/a	2004	1204	n/a	
1850	13413335	n/a	0	0	E3	N	0	01000000010	340	145	22.4	1.86	3.49	65532	340	n/a	25608	338	n/a	2008	314	n/a	2696	324	n/a	
1851	13413339	n/a	0	0	E3	N	0	01000000010	636	304	26.4	2.25	4.67	58112	636	n/a	29032	636	n/a	2280	630	n/a	2824	636	n/a	
1852	13413347	n/a	0	0	E3	N	0	01000000010	472	216	15.2	1.32	3.05	65532	472	n/a	26556	456	n/a	2112	458	n/a	3384	442	n/a	
1853	13413362	n/a	0	0	E3	N	0	01000000010	710	384	27.7	2.63	8.49	65532	710	n/a	25832	702	n/a	2228	670	n/a	5124	688	n/a	
1854	13413386	n/a	0	0	E3	N	0	01000000010	716	377	34.4	2.97	7.01	54436	716	n/a	37156	692	n/a	2948	682	n/a	3468	700	n/a	
1855	13413389	n/a	0	0	E3	N	0	01000000010	562	228	23.1	1.89	3.64	46364	562	n/a	33200	538	n/a	2576	516	n/a	3296	550	n/a	
1856	13413397	n/a	0	0	E3	N	0	01000000010	752	331	33.3	2.75	4.75	51760	752	n/a	39752	724	n/a	3112	710	n/a	3520	728	n/a	
1857	13413431	n/a	0	0	E3	N	0	01000000010	618	216	24.4	2.06	3.56	46988	618	n/a	35144	618	n/a	2748	616	n/a	3476	618	n/a	
1858	13413445	n/a	0	0	E3	N	0	01000000010	592	232	20.3	1.72	3.49	42912	592	n/a	25696	592	n/a	1968	588	n/a	2492	584	n/a	
1859	13413449	n/a	0	0	E3	N	0	01000000010	522	173	20.7	1.70	3.10	32732	522	n/a	26108	520	n/a	2044	494	n/a	2524	510	n/a	
1860	13413461	n/a	0	0	E3	N	0	01000000010	684	288	32.4	2.69	4.91	47688	684	n/a	51816	650	n/a	4080	642	n/a	4884	648	n/a	
1861	13413461	n/a	0	0	E3	N	0	01000000010	666	298	27.8	2.34	4.46	52632	666	n/a	31664	664	n/a	2508	632	n/a	3112	650	n/a	
1862	13413462	n/a	0	0	E3	N	0	01000000010	470	236	20.8	1.75	3.83	65532	470	n/a	27232	470	n/a	2140	470	n/a	2592	466	n/a	
1863	13413462	n/a	0	0	E3	N	0	01000000010	726	306	30.1	2.58	6.94	60880	726	n/a	23516	702	n/a	1808	704	n/a	2272	714	n/a	
1864	13413481	n/a	0	0	E3	N	0	01000000010	640	207	20.7	1.77	3.26	45248	640	n/a	26484	640	n/a	2020	636	n/a	2388	630	n/a	
1865	13413485	n/a	0	0	E3	N	0	01000000010	592	262	28.5	2.36	4.05	48468	592	n/a	38712	586	n/a	3008	572	n/a	3776	574	n/a	
1866	13413487	n/a	0	0	E3	N	0	01000000010	550	177	22.6	1.89	3.33	33808	550	n/a	56552	550	n/a	4372	542	n/a	5400	546	n/a	
1867	13413518	n/a	0	0	E3	N	0	01000000010	286	194	25.6	2.18	3.96	65532	286	n/a	65532	286	n/a	5808	286	n/a	6980	284	n/a	
1868	13413524	n/a	0	0	E3	N	0	01000000010	610	152	13.2	1.13	2.31	25712	610	n/a	15608	610	n/a	1200	590	n/a	1576	608	n/a	
1869	13413538	n/a	0	0	E3	N	0	01000000010	286	172	16.5	1.40	2.65	65532	286	n/a	15952	286	n/a	1336	276	n/a	1944	276	n/a	
1870	13413559	n/a	0	0	E3	N	0	01000000010	424	268	32.7	2.82	6.66	65532	424	n/a	32428	420	n/a	2552	402	n/a	3720	392	n/a	
1871	13413575	n/a	0	0	E3	N	0	01000000010	744	293	32.2	2.62	4.78	39388	744	n/a	61368	702	n/a	4720	682	n/a	5772	696	n/a	
1872	13413593	n/a	0	0	E3	N	0	01000000010	524	274	30.6	2.63	5.86	65532	524	n/a	40044	514	n/a	3128	510	n/a	3788	518	n/a	
1873	13413650	n/a	0	0	E3	N	0	01000000010	430	181	26.3	2.15	3.72	65532	430	n/a	33228	424	n/a	2592	402	n/a	3308	410	n/a	
1874	13413666	n/a	0	0	E3	N	0	01000000010	658	220	25.4	2.15	4.48	51908	658	n/a	43612	644	n/a	3356	634	n/a	4216	650	n/a	
1875	13413672	n/a	0	0	E3	N	0	01000000010	900	398	36.3	3.16	7.69	51716	900	n/a	48024	900	n/a	3684	892	n/a	4836	892	n/a	
1876	13413691	n/a	0	0	E3	N	0	01000000010	712	326	20.5	1.85	4.88	59560	712	n/a	21520	676	n/a	1672	664	n/a	2040	668	n/a	
1877	13413732	n/a	0	0	E3	N	0	01000000010	378	181	31.4	2.69	5.89	65532	378	n/a	41924	378	n/a	3312	374	n/a	4288	378	n/a	
1878	13413767	n/a	0	0	E3	N	0	00000000100	76	13.5	0.14	0.03	0.06	20976	76	n/a	228	76	n/a	64	72	n/a	136	76	n/a	
1879	13413782	n/a	0	0	E3	N	0	00000011100	70	3.75	0.04	0.01	0.03	5572	70	n/a	80	70	n/a	40	58	n/a	88	64	n/a	
1880	13413814	n/a	0	0	E3	N	0	01000000010	394	172	30.5	2.48	4.08	65532	394	n/a	44208	394	n/a	3492	390	n/a	4304	394	n/a	
1881	13413859	n/a	0	0	E3	N	0	01000000010	822	377	24.7	2.25	5.93	54020	822	n/a	26280	822	n/a	2036	808	n/a	2440	804	n/a	
1882	13413865	n/a	0	0	E3	N	0	01000000010	816	377	38.4	3.20	6.33	48724	816	n/a	43472	780	n/a	3488	768	n/a	4436	800	n/a	
1883	13413876	n/a	0	0	E3	N	0	00000011100	60	3.49	0.05	0.01	0.02	5800	60	n/a	96	60	n/a	32	44	n/a	80	48	n/a	
1884	13413886	n/a	0	0	E3	N	0	01000000010	300	179	24.8	2.11	4.86	65532	300	n/a	62100	300	n/a	4764	300	n/a	6128	300	n/a	
1885	13413892	n/a	0	0	E3	N	0	01000000010	666	261	24.1	2.06	4.26	43072	666	n/a	29284	666	n/a	2260	640	n/a	3008	652	n/a	
1886	13413959	n/a	0	0	E3	N	0	00000000100	80	5.35	0.07	0.02	0.04	9104	80	n/a	104	80	n/a	52	66	n/a	92	72	n/a	
1887	13413959	n/a	0	0	E3	N	0	01000000010	472	229	17.0	1.52	3.45	65532	472	n/a	34296	472	n/a	2728	424	n/a	3660	454	n/a	
1888	13413996	n/a	0	0	E3	N	0	00000011000	62	12.8	0.07	0.01	0.05	28220	62	n/a	156	62	n/a	36	44	n/a	164	52	n/a	
1889	13414007	n/a	0	0	E3	N	0	01000000010	572	255	26.5	2.47	4.49	65532	572	n/a	65532	548	n/a	7432	546	n/a	9168	572	n/a	
1890	13414016	n/a	0	0	E3	N	0	00000011000	60	11.9	0.11	0.02	0.04	26080	60	n/a	244	60	n/a	60	48	n/a	136	54	n/a	
1891	13414027	n/a	0	0	E3	N	0	01000000010	800	399	16.6	1.58	4.66	55576	800	n/a	20176	800	n/a	1652	798	n/a	2236	800	n/a	
1892	13414123	n/a	0	0	E3	N	0	01000000010	666	293	27.5	2.81	5.83	65532	666	n/a	65532	640	n/a	8276	620	n/a	10712	638	n/a	
1893	13414152	n/a	0	0	E3	N	0	00000000000	102	26.9	0.35	0.04	0.14	32580	102	n/a	540	102	n/a	72	90	n/a	196	96	n/a	
1894	13414153	n/a	0	0	E3	N	0	00000011000	62	12.6	0.11	0.02	0.06	28272	62	n/a	312	62	n/a	68	56	n/a	188	62	n/a	
1895	13414179	n/a	0	0	E3	N	0	01000000010	568	177	20.2	1.66	3.05	35440	568	n/a	26892	568	n/a	2120	518	n/a	2496	544	n/a	
1896	13414270	n/a	0	0	E3	N	0	00000011000	60	14.6	0.12	0.02	0.06	32468	60	n/a	312	60	n/a	52	58	n/a	160	52	n/a	
1897	13414271	n/a	0	0	E3	N	0	01000000010	332	203	12.8	1.17	2.78	65532	332	n/a	32416	332	n/a	2568	324	n/a	3444	324	n/a	
1898	13414442	n/a	0	0	E3	N	0	01000000010	320	198	25.6	2.14	4.07	65532	320	n/a	36336	320	n/a	2856	320	n/a	3616	320	n/a	
1899	13414453	n/a	0	0	E3	N	0	01000000010	1098	647	49.1	4.48	12.6	65532	1098	n/a	49348	1098	n/a	3872	1090	n/a	5148	1098	n/a	
1900	13414501	n/a	0	0	E3	N	0	01000000010	530	295	22.7	1.96	4.51	65532	530	n/a	30736	530	n/a	2396	528	n/a	3096	520	n/a	
1901	13414565	n/a	0	0	E3	N	0	01000000010	668	259	22.0	1.88	3.90	46888	668	n/a	26428	646	n/a	2016	638	n/a	2344	646	n/a	
1902	13414593	n/a	0	0	E3	N	0	01000000010	640	297	17.3	1.52	3.54	47812	640	n/a	25520	640	n/a	1944	638	n/a	2272	630	n/a	
1903	13414601	n/a	0	0	E3	N	0	01000000010	578	252	28.8	2.39	4.29	53452	578	n/a	59980	568	n/a	4740	542	n/a	5600	552	n/a	
1904	13414868	n/a	0	0	E3	N	0	00000011000	66	16.4	0.18	0.03	0.07	35832	66	n/a	616	66	n/a	84	60	n/a	184	52	n/a	
1905	13414919	n/a	0	0	E3	N	0	10000000000	164	19.5	0.45	0.06	0.10	12204	164	n/a	720	164	n/a	88	148	n/a	144	142	n/a	
1906	13415001	n/a	0	0	E3	N	0	01000000000	534	107	8.02	0.70	1.07	21380	534	n/a	9068	534	n/a	732	494	n/a	872	512	n/a	
1907	13415098	n/a	0	0	E3	N	0	00000011100	60	7.86	0.07	0.02	0.04	15852	60	n/a	192	60	n/a	56	56	n/a	140	56	n/a	
1908	13415098	n/a	0	0	E3	N	0	00000011100	60	7.94	0.09	0.02	0.03	15668	60	n/a	236	60	n/a	56	50	n/a	116	52	n/a	
1909	13415171	n/a	0	0	E3	N	0	10000000000	192	20.7	0.60	0.07	0.15	11024	192	n/a	920	186	n/a	108	176	n/a	144	192	n/a	
1910	13415224	n/a	0	0	E3	N	0	00000011000	60	12.2	0.12	0.02	0.07	26300	60	n/a	372	58	n/a	64	58	n/a	172	60	n/a	
1911	13415600	n/a	0	0	E3	N	0	00000011000	64	13.9	0.10	0.02	0.06	28880	64	n/a	228	64	n/a	88	56	n/a	160	54	n/a	
1912	13415625	n/a	0	0	E3	N	0	01000000010	714	261	26.7	2.26	4.32	45348	714	n/a	30248	714	n/a	2412	698	n/a	2824	706	n/a	
1913	13415696	n/a	0	0	E3	N	0	01000000010	642	262	21.9	1.91	3.94	47644	642	n/a	25740	642	n/a	2000	640	n/a	2568	636	n/a	
1914	13415757	n/a	0	0	E3	N	0	01000000010	396	242	25.2	2.13	4.08	65532	396	n/a	26892	394	n/a	2156	382	n/a	2696	394	n/a	
1915	13415762	n/a	0	0	E3	N	0	01000000010	686	205	23.2	1.94	3.73	31680	686	n/a	24036	660	n/a	1896	652	n/a	2568	646	n/a	
1916	13415811	n/a	0	0	E3	N	0	00000000000	96	25.0	0.21	0.04	0.13	34096	96	n/a	408	96	n/a	76	92	n/a	232	90	n/a	
1917	13416193	n/a	0	0	E3	N	0	01000000010	900	455	38.1	3.36	9.17	51292	900	n/a	39112	882	n/a	3052	880	n/a	3924	870	n/a	
1918	13416198	n/a	0	0	E3	N	0	00000000000	84	22.0	0.23	0.03	0.07	30680	84	n/a	568	82	n/a	60	78	n/a	176	78	n/a	
1919	13416376	n/a	0	0	E3	N	0	01000000010	550	310	18.9	1.69	4.21	65532	550	n/a	39072	550	n/a	3020	536	n/a	3848	542	n/a	
